Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,Pixel_Count,ET_MM,ET_INCH
SIMS,2025-12-01,1-036,1-036,HETTENSHAW VALLEY,HETTENSHAW VALLEY,2199,20.434288,0.8045
SIMS,2003-10-01,1-037,1-037,COTTONEVA CREEK VALLEY,COTTONEVA CREEK VALLEY,0,,
SIMS,2003-11-01,1-037,1-037,COTTONEVA CREEK VALLEY,COTTONEVA CREEK VALLEY,0,,
SIMS,2003-12-01,1-037,1-037,COTTONEVA CREEK VALLEY,COTTONEVA CREEK VALLEY,0,,
SIMS,2004-01-01,1-037,1-037,COTTONEVA CREEK VALLEY,COTTONEVA CREEK VALLEY,0,,
SIMS,2004-02-01,1-037,1-037,COTTONEVA CREEK VALLEY,COTTONEVA CREEK VALLEY,0,,
SIMS,2004-03-01,1-037,1-037,COTTONEVA CREEK VALLEY,COTTONEVA CREEK VALLEY,0,,
SIMS,2004-04-01,1-037,1-037,COTTONEVA CREEK VALLEY,COTTONEVA CREEK VALLEY,0,,
SIMS,2004-05-01,1-037,1-037,COTTONEVA CREEK VALLEY,COTTONEVA CREEK VALLEY,0,,
SIMS,2004-06-01,1-037,1-037,COTTONEVA CREEK VALLEY,COTTONEVA CREEK VALLEY,0,,
SIMS,2004-07-01,1-037,1-037,COTTONEVA CREEK VALLEY,COTTONEVA CREEK VALLEY,0,,
SIMS,2004-08-01,1-037,1-037,COTTONEVA CREEK VALLEY,COTTONEVA CREEK VALLEY,0,,
SIMS,2004-09-01,1-037,1-037,COTTONEVA CREEK VALLEY,COTTONEVA CREEK VALLEY,0,,
SIMS,2004-10-01,1-037,1-037,COTTONEVA CREEK VALLEY,COTTONEVA CREEK VALLEY,0,,
SIMS,2004-11-01,1-037,1-037,COTTONEVA CREEK VALLEY,COTTONEVA CREEK VALLEY,0,,
SIMS,2004-12-01,1-037,1-037,COTTONEVA CREEK VALLEY,COTTONEVA CREEK VALLEY,0,,
SIMS,2025-01-01,1-037,1-037,COTTONEVA CREEK VALLEY,COTTONEVA CREEK VALLEY,0,,
SIMS,2025-02-01,1-037,1-037,COTTONEVA CREEK VALLEY,COTTONEVA CREEK VALLEY,0,,
SIMS,2025-03-01,1-037,1-037,COTTONEVA CREEK VALLEY,COTTONEVA CREEK VALLEY,0,,
SIMS,2025-04-01,1-037,1-037,COTTONEVA CREEK VALLEY,COTTONEVA CREEK VALLEY,0,,
SIMS,2025-05-01,1-037,1-037,COTTONEVA CREEK VALLEY,COTTONEVA CREEK VALLEY,0,,
SIMS,2025-06-01,1-037,1-037,COTTONEVA CREEK VALLEY,COTTONEVA CREEK VALLEY,0,,
SIMS,2025-07-01,1-037,1-037,COTTONEVA CREEK VALLEY,COTTONEVA CREEK VALLEY,0,,
SIMS,2025-08-01,1-037,1-037,COTTONEVA CREEK VALLEY,COTTONEVA CREEK VALLEY,0,,
SIMS,2025-09-01,1-037,1-037,COTTONEVA CREEK VALLEY,COTTONEVA CREEK VALLEY,0,,
SIMS,2025-10-01,1-037,1-037,COTTONEVA CREEK VALLEY,COTTONEVA CREEK VALLEY,0,,
SIMS,2025-11-01,1-037,1-037,COTTONEVA CREEK VALLEY,COTTONEVA CREEK VALLEY,0,,
SIMS,2025-12-01,1-037,1-037,COTTONEVA CREEK VALLEY,COTTONEVA CREEK VALLEY,0,,
SIMS,2003-10-01,1-038,1-038,LOWER LAYTONVILLE VALLEY,LOWER LAYTONVILLE VALLEY,245,31.946939,1.257754
SIMS,2003-11-01,1-038,1-038,LOWER LAYTONVILLE VALLEY,LOWER LAYTONVILLE VALLEY,245,38.285714,1.507312
SIMS,2003-12-01,1-038,1-038,LOWER LAYTONVILLE VALLEY,LOWER LAYTONVILLE VALLEY,245,27.008163,1.063314
SIMS,2004-01-01,1-038,1-038,LOWER LAYTONVILLE VALLEY,LOWER LAYTONVILLE VALLEY,245,33.534694,1.320264
SIMS,2004-02-01,1-038,1-038,LOWER LAYTONVILLE VALLEY,LOWER LAYTONVILLE VALLEY,245,45.812245,1.803632
SIMS,2004-03-01,1-038,1-038,LOWER LAYTONVILLE VALLEY,LOWER LAYTONVILLE VALLEY,245,91.963265,3.620601
SIMS,2004-04-01,1-038,1-038,LOWER LAYTONVILLE VALLEY,LOWER LAYTONVILLE VALLEY,245,104.64898,4.120039
SIMS,2004-05-01,1-038,1-038,LOWER LAYTONVILLE VALLEY,LOWER LAYTONVILLE VALLEY,245,117.987755,4.645187
SIMS,2004-06-01,1-038,1-038,LOWER LAYTONVILLE VALLEY,LOWER LAYTONVILLE VALLEY,245,76.530612,3.013016
SIMS,2004-07-01,1-038,1-038,LOWER LAYTONVILLE VALLEY,LOWER LAYTONVILLE VALLEY,245,58.514286,2.303712
SIMS,2004-08-01,1-038,1-038,LOWER LAYTONVILLE VALLEY,LOWER LAYTONVILLE VALLEY,245,48.293878,1.901334
SIMS,2004-09-01,1-038,1-038,LOWER LAYTONVILLE VALLEY,LOWER LAYTONVILLE VALLEY,245,42.75102,1.683111
SIMS,2004-10-01,1-038,1-038,LOWER LAYTONVILLE VALLEY,LOWER LAYTONVILLE VALLEY,245,45.661224,1.797686
SIMS,2004-11-01,1-038,1-038,LOWER LAYTONVILLE VALLEY,LOWER LAYTONVILLE VALLEY,245,38.591837,1.519364
SIMS,2004-12-01,1-038,1-038,LOWER LAYTONVILLE VALLEY,LOWER LAYTONVILLE VALLEY,245,28.04898,1.104291
SIMS,2025-01-01,1-038,1-038,LOWER LAYTONVILLE VALLEY,LOWER LAYTONVILLE VALLEY,422,35.075829,1.380938
SIMS,2025-02-01,1-038,1-038,LOWER LAYTONVILLE VALLEY,LOWER LAYTONVILLE VALLEY,422,47.988152,1.889297
SIMS,2025-03-01,1-038,1-038,LOWER LAYTONVILLE VALLEY,LOWER LAYTONVILLE VALLEY,422,69.085308,2.719894
SIMS,2025-04-01,1-038,1-038,LOWER LAYTONVILLE VALLEY,LOWER LAYTONVILLE VALLEY,422,96.943128,3.816659
SIMS,2025-05-01,1-038,1-038,LOWER LAYTONVILLE VALLEY,LOWER LAYTONVILLE VALLEY,422,117.232227,4.615442
SIMS,2025-06-01,1-038,1-038,LOWER LAYTONVILLE VALLEY,LOWER LAYTONVILLE VALLEY,422,92.606635,3.645931
SIMS,2025-07-01,1-038,1-038,LOWER LAYTONVILLE VALLEY,LOWER LAYTONVILLE VALLEY,422,80.867299,3.183752
SIMS,2025-08-01,1-038,1-038,LOWER LAYTONVILLE VALLEY,LOWER LAYTONVILLE VALLEY,422,72.334123,2.8478
SIMS,2025-09-01,1-038,1-038,LOWER LAYTONVILLE VALLEY,LOWER LAYTONVILLE VALLEY,422,61.537915,2.422753
SIMS,2025-10-01,1-038,1-038,LOWER LAYTONVILLE VALLEY,LOWER LAYTONVILLE VALLEY,422,68.270142,2.687801
SIMS,2025-11-01,1-038,1-038,LOWER LAYTONVILLE VALLEY,LOWER LAYTONVILLE VALLEY,422,39.765403,1.565567
SIMS,2025-12-01,1-038,1-038,LOWER LAYTONVILLE VALLEY,LOWER LAYTONVILLE VALLEY,422,26.127962,1.02866
SIMS,2003-10-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,0,,
SIMS,2003-11-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,0,,
SIMS,2003-12-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,0,,
SIMS,2004-01-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,0,,
SIMS,2004-02-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,0,,
SIMS,2004-03-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,0,,
SIMS,2004-04-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,0,,
SIMS,2004-05-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,0,,
SIMS,2004-06-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,0,,
SIMS,2004-07-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,0,,
SIMS,2004-08-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,0,,
SIMS,2004-09-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,0,,
SIMS,2004-10-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,0,,
SIMS,2004-11-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,0,,
SIMS,2004-12-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,0,,
SIMS,2025-01-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,0,,
SIMS,2025-02-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,0,,
SIMS,2025-03-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,0,,
SIMS,2025-04-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,0,,
SIMS,2025-05-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,0,,
SIMS,2025-06-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,0,,
SIMS,2025-07-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,0,,
SIMS,2025-08-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,0,,
SIMS,2025-09-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,0,,
SIMS,2025-10-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,0,,
SIMS,2025-11-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,0,,
SIMS,2025-12-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,0,,
SIMS,2003-10-01,1-040,1-040,TEN MILE RIVER VALLEY,TEN MILE RIVER VALLEY,150,51.466667,2.026247
SIMS,2003-11-01,1-040,1-040,TEN MILE RIVER VALLEY,TEN MILE RIVER VALLEY,150,41.473333,1.632808
SIMS,2003-12-01,1-040,1-040,TEN MILE RIVER VALLEY,TEN MILE RIVER VALLEY,150,29.553333,1.163517
SIMS,2004-01-01,1-040,1-040,TEN MILE RIVER VALLEY,TEN MILE RIVER VALLEY,150,37.0,1.456693
SIMS,2004-02-01,1-040,1-040,TEN MILE RIVER VALLEY,TEN MILE RIVER VALLEY,150,48.726667,1.918373
SIMS,2004-03-01,1-040,1-040,TEN MILE RIVER VALLEY,TEN MILE RIVER VALLEY,150,105.473333,4.152493
SIMS,2004-04-01,1-040,1-040,TEN MILE RIVER VALLEY,TEN MILE RIVER VALLEY,150,116.146667,4.572703
SIMS,2004-05-01,1-040,1-040,TEN MILE RIVER VALLEY,TEN MILE RIVER VALLEY,150,137.486667,5.412861
SIMS,2004-06-01,1-040,1-040,TEN MILE RIVER VALLEY,TEN MILE RIVER VALLEY,150,114.746667,4.517585
SIMS,2004-07-01,1-040,1-040,TEN MILE RIVER VALLEY,TEN MILE RIVER VALLEY,150,93.506667,3.681365
SIMS,2004-08-01,1-040,1-040,TEN MILE RIVER VALLEY,TEN MILE RIVER VALLEY,150,71.4,2.811024
SIMS,2004-09-01,1-040,1-040,TEN MILE RIVER VALLEY,TEN MILE RIVER VALLEY,150,64.993333,2.558793
SIMS,2004-10-01,1-040,1-040,TEN MILE RIVER VALLEY,TEN MILE RIVER VALLEY,150,54.053333,2.128084
SIMS,2004-11-01,1-040,1-040,TEN MILE RIVER VALLEY,TEN MILE RIVER VALLEY,150,42.673333,1.680052
SIMS,2004-12-01,1-040,1-040,TEN MILE RIVER VALLEY,TEN MILE RIVER VALLEY,150,32.606667,1.283727
SIMS,2025-01-01,1-040,1-040,TEN MILE RIVER VALLEY,TEN MILE RIVER VALLEY,206,40.466019,1.59315
SIMS,2025-02-01,1-040,1-040,TEN MILE RIVER VALLEY,TEN MILE RIVER VALLEY,206,47.514563,1.870652
SIMS,2025-03-01,1-040,1-040,TEN MILE RIVER VALLEY,TEN MILE RIVER VALLEY,206,69.951456,2.753994
SIMS,2025-04-01,1-040,1-040,TEN MILE RIVER VALLEY,TEN MILE RIVER VALLEY,206,105.033981,4.135196
SIMS,2025-05-01,1-040,1-040,TEN MILE RIVER VALLEY,TEN MILE RIVER VALLEY,206,138.461165,5.451227
SIMS,2025-06-01,1-040,1-040,TEN MILE RIVER VALLEY,TEN MILE RIVER VALLEY,206,130.65534,5.143911
SIMS,2025-07-01,1-040,1-040,TEN MILE RIVER VALLEY,TEN MILE RIVER VALLEY,206,107.461165,4.230755
SIMS,2025-08-01,1-040,1-040,TEN MILE RIVER VALLEY,TEN MILE RIVER VALLEY,206,97.296117,3.830556
SIMS,2025-09-01,1-040,1-040,TEN MILE RIVER VALLEY,TEN MILE RIVER VALLEY,206,69.490291,2.735838
SIMS,2025-10-01,1-040,1-040,TEN MILE RIVER VALLEY,TEN MILE RIVER VALLEY,206,69.194175,2.72418
SIMS,2025-11-01,1-040,1-040,TEN MILE RIVER VALLEY,TEN MILE RIVER VALLEY,206,43.436893,1.710114
SIMS,2025-12-01,1-040,1-040,TEN MILE RIVER VALLEY,TEN MILE RIVER VALLEY,206,31.247573,1.230219
SIMS,2003-10-01,1-041,1-041,LITTLE VALLEY,LITTLE VALLEY,321,57.663551,2.270219
SIMS,2003-11-01,1-041,1-041,LITTLE VALLEY,LITTLE VALLEY,321,40.436137,1.591974
SIMS,2003-12-01,1-041,1-041,LITTLE VALLEY,LITTLE VALLEY,297,28.979798,1.140937
SIMS,2004-01-01,1-041,1-041,LITTLE VALLEY,LITTLE VALLEY,297,36.484848,1.436411
SIMS,2004-02-01,1-041,1-041,LITTLE VALLEY,LITTLE VALLEY,321,47.676012,1.877008
SIMS,2004-03-01,1-041,1-041,LITTLE VALLEY,LITTLE VALLEY,321,93.579439,3.68423
SIMS,2004-04-01,1-041,1-041,LITTLE VALLEY,LITTLE VALLEY,321,109.697819,4.318812
SIMS,2004-05-01,1-041,1-041,LITTLE VALLEY,LITTLE VALLEY,321,144.327103,5.682169
SIMS,2004-06-01,1-041,1-041,LITTLE VALLEY,LITTLE VALLEY,321,146.417445,5.764466
SIMS,2004-07-01,1-041,1-041,LITTLE VALLEY,LITTLE VALLEY,321,114.392523,4.503643
SIMS,2004-08-01,1-041,1-041,LITTLE VALLEY,LITTLE VALLEY,321,86.514019,3.406064
SIMS,2004-09-01,1-041,1-041,LITTLE VALLEY,LITTLE VALLEY,321,72.47352,2.853288
SIMS,2004-10-01,1-041,1-041,LITTLE VALLEY,LITTLE VALLEY,321,58.071651,2.286285
SIMS,2004-11-01,1-041,1-041,LITTLE VALLEY,LITTLE VALLEY,321,38.283489,1.507224
SIMS,2004-12-01,1-041,1-041,LITTLE VALLEY,LITTLE VALLEY,321,29.0,1.141732
SIMS,2025-01-01,1-041,1-041,LITTLE VALLEY,LITTLE VALLEY,717,35.923291,1.414303
SIMS,2025-02-01,1-041,1-041,LITTLE VALLEY,LITTLE VALLEY,717,46.827057,1.843585
SIMS,2025-03-01,1-041,1-041,LITTLE VALLEY,LITTLE VALLEY,717,68.161785,2.683535
SIMS,2025-04-01,1-041,1-041,LITTLE VALLEY,LITTLE VALLEY,717,97.239888,3.828342
SIMS,2025-05-01,1-041,1-041,LITTLE VALLEY,LITTLE VALLEY,717,135.509066,5.335003
SIMS,2025-06-01,1-041,1-041,LITTLE VALLEY,LITTLE VALLEY,717,152.48954,6.003525
SIMS,2025-07-01,1-041,1-041,LITTLE VALLEY,LITTLE VALLEY,717,135.386332,5.330171
SIMS,2025-08-01,1-041,1-041,LITTLE VALLEY,LITTLE VALLEY,717,120.90516,4.760046
SIMS,2025-09-01,1-041,1-041,LITTLE VALLEY,LITTLE VALLEY,717,81.37099,3.203582
SIMS,2025-10-01,1-041,1-041,LITTLE VALLEY,LITTLE VALLEY,717,70.723849,2.784404
SIMS,2025-11-01,1-041,1-041,LITTLE VALLEY,LITTLE VALLEY,717,43.762901,1.722949
SIMS,2025-12-01,1-041,1-041,LITTLE VALLEY,LITTLE VALLEY,717,31.131102,1.225634
SIMS,2003-10-01,1-042,1-042,SHERWOOD VALLEY,SHERWOOD VALLEY,0,,
SIMS,2003-11-01,1-042,1-042,SHERWOOD VALLEY,SHERWOOD VALLEY,0,,
SIMS,2003-12-01,1-042,1-042,SHERWOOD VALLEY,SHERWOOD VALLEY,0,,
SIMS,2004-01-01,1-042,1-042,SHERWOOD VALLEY,SHERWOOD VALLEY,0,,
SIMS,2004-02-01,1-042,1-042,SHERWOOD VALLEY,SHERWOOD VALLEY,0,,
SIMS,2004-03-01,1-042,1-042,SHERWOOD VALLEY,SHERWOOD VALLEY,0,,
SIMS,2004-04-01,1-042,1-042,SHERWOOD VALLEY,SHERWOOD VALLEY,0,,
SIMS,2004-05-01,1-042,1-042,SHERWOOD VALLEY,SHERWOOD VALLEY,0,,
SIMS,2004-06-01,1-042,1-042,SHERWOOD VALLEY,SHERWOOD VALLEY,0,,
SIMS,2004-07-01,1-042,1-042,SHERWOOD VALLEY,SHERWOOD VALLEY,0,,
SIMS,2004-08-01,1-042,1-042,SHERWOOD VALLEY,SHERWOOD VALLEY,0,,
SIMS,2004-09-01,1-042,1-042,SHERWOOD VALLEY,SHERWOOD VALLEY,0,,
SIMS,2004-10-01,1-042,1-042,SHERWOOD VALLEY,SHERWOOD VALLEY,0,,
SIMS,2004-11-01,1-042,1-042,SHERWOOD VALLEY,SHERWOOD VALLEY,0,,
SIMS,2004-12-01,1-042,1-042,SHERWOOD VALLEY,SHERWOOD VALLEY,0,,
SIMS,2025-01-01,1-042,1-042,SHERWOOD VALLEY,SHERWOOD VALLEY,0,,
SIMS,2025-02-01,1-042,1-042,SHERWOOD VALLEY,SHERWOOD VALLEY,0,,
SIMS,2025-03-01,1-042,1-042,SHERWOOD VALLEY,SHERWOOD VALLEY,0,,
SIMS,2025-04-01,1-042,1-042,SHERWOOD VALLEY,SHERWOOD VALLEY,0,,
SIMS,2025-05-01,1-042,1-042,SHERWOOD VALLEY,SHERWOOD VALLEY,0,,
SIMS,2025-06-01,1-042,1-042,SHERWOOD VALLEY,SHERWOOD VALLEY,0,,
SIMS,2025-07-01,1-042,1-042,SHERWOOD VALLEY,SHERWOOD VALLEY,0,,
SIMS,2025-08-01,1-042,1-042,SHERWOOD VALLEY,SHERWOOD VALLEY,0,,
SIMS,2025-09-01,1-042,1-042,SHERWOOD VALLEY,SHERWOOD VALLEY,0,,
SIMS,2025-10-01,1-042,1-042,SHERWOOD VALLEY,SHERWOOD VALLEY,0,,
SIMS,2025-11-01,1-042,1-042,SHERWOOD VALLEY,SHERWOOD VALLEY,0,,
SIMS,2025-12-01,1-042,1-042,SHERWOOD VALLEY,SHERWOOD VALLEY,0,,
SIMS,2003-10-01,1-043,1-043,WILLIAMS VALLEY,WILLIAMS VALLEY,434,19.382488,0.76309
SIMS,2003-11-01,1-043,1-043,WILLIAMS VALLEY,WILLIAMS VALLEY,434,35.85023,1.411426
SIMS,2003-12-01,1-043,1-043,WILLIAMS VALLEY,WILLIAMS VALLEY,434,25.767281,1.01446
SIMS,2004-01-01,1-043,1-043,WILLIAMS VALLEY,WILLIAMS VALLEY,434,31.359447,1.234624
SIMS,2004-02-01,1-043,1-043,WILLIAMS VALLEY,WILLIAMS VALLEY,434,46.366359,1.825447
SIMS,2004-03-01,1-043,1-043,WILLIAMS VALLEY,WILLIAMS VALLEY,434,92.306452,3.634112
SIMS,2004-04-01,1-043,1-043,WILLIAMS VALLEY,WILLIAMS VALLEY,434,114.953917,4.525745
SIMS,2004-05-01,1-043,1-043,WILLIAMS VALLEY,WILLIAMS VALLEY,434,128.394009,5.054882
SIMS,2004-06-01,1-043,1-043,WILLIAMS VALLEY,WILLIAMS VALLEY,434,97.788018,3.849922
SIMS,2004-07-01,1-043,1-043,WILLIAMS VALLEY,WILLIAMS VALLEY,434,49.587558,1.952266
SIMS,2004-08-01,1-043,1-043,WILLIAMS VALLEY,WILLIAMS VALLEY,434,30.723502,1.209587
SIMS,2004-09-01,1-043,1-043,WILLIAMS VALLEY,WILLIAMS VALLEY,434,24.294931,0.956493
SIMS,2004-10-01,1-043,1-043,WILLIAMS VALLEY,WILLIAMS VALLEY,434,37.09447,1.460412
SIMS,2004-11-01,1-043,1-043,WILLIAMS VALLEY,WILLIAMS VALLEY,434,32.930876,1.296491
SIMS,2004-12-01,1-043,1-043,WILLIAMS VALLEY,WILLIAMS VALLEY,434,27.705069,1.090751
SIMS,2025-01-01,1-043,1-043,WILLIAMS VALLEY,WILLIAMS VALLEY,485,35.410309,1.394107
SIMS,2025-02-01,1-043,1-043,WILLIAMS VALLEY,WILLIAMS VALLEY,485,49.752577,1.958763
SIMS,2025-03-01,1-043,1-043,WILLIAMS VALLEY,WILLIAMS VALLEY,485,71.084536,2.798604
SIMS,2025-04-01,1-043,1-043,WILLIAMS VALLEY,WILLIAMS VALLEY,485,110.604124,4.354493
SIMS,2025-05-01,1-043,1-043,WILLIAMS VALLEY,WILLIAMS VALLEY,485,146.48866,5.76727
SIMS,2025-06-01,1-043,1-043,WILLIAMS VALLEY,WILLIAMS VALLEY,485,111.509278,4.390129
SIMS,2025-07-01,1-043,1-043,WILLIAMS VALLEY,WILLIAMS VALLEY,485,84.416495,3.323484
SIMS,2025-08-01,1-043,1-043,WILLIAMS VALLEY,WILLIAMS VALLEY,485,73.249485,2.883838
SIMS,2025-09-01,1-043,1-043,WILLIAMS VALLEY,WILLIAMS VALLEY,485,59.410309,2.338989
SIMS,2025-10-01,1-043,1-043,WILLIAMS VALLEY,WILLIAMS VALLEY,485,61.356701,2.415618
SIMS,2025-11-01,1-043,1-043,WILLIAMS VALLEY,WILLIAMS VALLEY,485,39.224742,1.544281
SIMS,2025-12-01,1-043,1-043,WILLIAMS VALLEY,WILLIAMS VALLEY,485,23.37732,0.920367
SIMS,2003-10-01,1-044,1-044,EDEN VALLEY,EDEN VALLEY,1564,29.470588,1.160259
SIMS,2003-11-01,1-044,1-044,EDEN VALLEY,EDEN VALLEY,1564,37.877877,1.491255
SIMS,2003-12-01,1-044,1-044,EDEN VALLEY,EDEN VALLEY,1564,24.070972,0.947676
SIMS,2004-01-01,1-044,1-044,EDEN VALLEY,EDEN VALLEY,1564,30.746803,1.210504
SIMS,2004-02-01,1-044,1-044,EDEN VALLEY,EDEN VALLEY,1564,44.909207,1.768079
SIMS,2004-03-01,1-044,1-044,EDEN VALLEY,EDEN VALLEY,1564,85.780051,3.377167
SIMS,2004-04-01,1-044,1-044,EDEN VALLEY,EDEN VALLEY,1564,106.21867,4.181837
SIMS,2004-05-01,1-044,1-044,EDEN VALLEY,EDEN VALLEY,1564,107.088875,4.216097
SIMS,2004-06-01,1-044,1-044,EDEN VALLEY,EDEN VALLEY,1564,98.679028,3.885001
SIMS,2004-07-01,1-044,1-044,EDEN VALLEY,EDEN VALLEY,1564,72.15601,2.840788
SIMS,2004-08-01,1-044,1-044,EDEN VALLEY,EDEN VALLEY,1564,56.269821,2.215347
SIMS,2004-09-01,1-044,1-044,EDEN VALLEY,EDEN VALLEY,1564,45.667519,1.797934
SIMS,2004-10-01,1-044,1-044,EDEN VALLEY,EDEN VALLEY,1564,43.650256,1.718514
SIMS,2004-11-01,1-044,1-044,EDEN VALLEY,EDEN VALLEY,1564,35.857417,1.411709
SIMS,2004-12-01,1-044,1-044,EDEN VALLEY,EDEN VALLEY,1564,27.759591,1.092897
SIMS,2025-01-01,1-044,1-044,EDEN VALLEY,EDEN VALLEY,1644,30.684307,1.208044
SIMS,2025-02-01,1-044,1-044,EDEN VALLEY,EDEN VALLEY,1644,49.394161,1.944652
SIMS,2025-03-01,1-044,1-044,EDEN VALLEY,EDEN VALLEY,1644,68.881995,2.71189
SIMS,2025-04-01,1-044,1-044,EDEN VALLEY,EDEN VALLEY,1644,100.728102,3.965673
SIMS,2025-05-01,1-044,1-044,EDEN VALLEY,EDEN VALLEY,1644,126.78528,4.991546
SIMS,2025-06-01,1-044,1-044,EDEN VALLEY,EDEN VALLEY,1644,100.075426,3.939977
SIMS,2025-07-01,1-044,1-044,EDEN VALLEY,EDEN VALLEY,1644,81.53528,3.21005
SIMS,2025-08-01,1-044,1-044,EDEN VALLEY,EDEN VALLEY,1644,70.033455,2.757223
SIMS,2025-09-01,1-044,1-044,EDEN VALLEY,EDEN VALLEY,1644,61.386253,2.416782
SIMS,2025-10-01,1-044,1-044,EDEN VALLEY,EDEN VALLEY,1644,66.866788,2.632551
SIMS,2025-11-01,1-044,1-044,EDEN VALLEY,EDEN VALLEY,1644,39.139903,1.540941
SIMS,2025-12-01,1-044,1-044,EDEN VALLEY,EDEN VALLEY,1644,22.322993,0.878858
SIMS,2003-10-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,0,,
SIMS,2003-11-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,0,,
SIMS,2003-12-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,0,,
SIMS,2004-01-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,0,,
SIMS,2004-02-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,0,,
SIMS,2004-03-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,0,,
SIMS,2004-04-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,0,,
SIMS,2004-05-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,0,,
SIMS,2004-06-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,0,,
SIMS,2004-07-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,0,,
SIMS,2004-08-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,0,,
SIMS,2004-09-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,0,,
SIMS,2004-10-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,0,,
SIMS,2004-11-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,0,,
SIMS,2004-12-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,0,,
SIMS,2025-01-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,0,,
SIMS,2025-02-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,0,,
SIMS,2025-03-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,0,,
SIMS,2025-04-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,0,,
SIMS,2025-05-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,0,,
SIMS,2025-06-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,0,,
SIMS,2025-07-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,0,,
SIMS,2025-08-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,0,,
SIMS,2025-09-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,0,,
SIMS,2025-10-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,0,,
SIMS,2025-11-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,0,,
SIMS,2025-12-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,0,,
