Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,Pixel_Count,ET_MM,ET_INCH
PTJPL,2006-01-01,4-013,4-013,SAN GABRIEL VALLEY,SAN GABRIEL VALLEY,9139,47.65215,1.876069
PTJPL,2025-01-01,4-013,4-013,SAN GABRIEL VALLEY,SAN GABRIEL VALLEY,9139,32.216435,1.268364
PTJPL,2025-02-01,4-013,4-013,SAN GABRIEL VALLEY,SAN GABRIEL VALLEY,9139,49.794726,1.960422
PTJPL,2025-03-01,4-013,4-013,SAN GABRIEL VALLEY,SAN GABRIEL VALLEY,9139,59.05482,2.324993
PTJPL,2025-04-01,4-013,4-013,SAN GABRIEL VALLEY,SAN GABRIEL VALLEY,9139,78.256921,3.080981
PTJPL,2025-05-01,4-013,4-013,SAN GABRIEL VALLEY,SAN GABRIEL VALLEY,9139,95.804246,3.771821
PTJPL,2025-06-01,4-013,4-013,SAN GABRIEL VALLEY,SAN GABRIEL VALLEY,9139,100.555094,3.958862
PTJPL,2025-07-01,4-013,4-013,SAN GABRIEL VALLEY,SAN GABRIEL VALLEY,9139,107.519203,4.233039
PTJPL,2025-08-01,4-013,4-013,SAN GABRIEL VALLEY,SAN GABRIEL VALLEY,9139,108.662983,4.27807
PTJPL,2025-09-01,4-013,4-013,SAN GABRIEL VALLEY,SAN GABRIEL VALLEY,9139,76.419302,3.008634
PTJPL,2025-10-01,4-013,4-013,SAN GABRIEL VALLEY,SAN GABRIEL VALLEY,9139,57.519313,2.26454
PTJPL,2025-11-01,4-013,4-013,SAN GABRIEL VALLEY,SAN GABRIEL VALLEY,9139,54.607397,2.149898
PTJPL,2025-12-01,4-013,4-013,SAN GABRIEL VALLEY,SAN GABRIEL VALLEY,9139,42.026261,1.654577
PTJPL,2003-10-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,62.717498,2.469193
PTJPL,2003-11-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,43.330401,1.705921
PTJPL,2003-12-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,22.766618,0.896324
PTJPL,2004-01-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,27.913734,1.098966
PTJPL,2004-02-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,25.460655,1.002388
PTJPL,2004-03-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,53.362903,2.100902
PTJPL,2004-04-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,58.237292,2.292807
PTJPL,2004-05-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,70.251711,2.765815
PTJPL,2004-06-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,61.34653,2.415218
PTJPL,2004-07-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,69.891984,2.751653
PTJPL,2004-08-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,84.175709,3.314004
PTJPL,2004-09-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,60.596774,2.3857
PTJPL,2004-10-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,49.886608,1.96404
PTJPL,2004-11-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,51.486804,2.02704
PTJPL,2004-12-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,25.709922,1.012202
PTJPL,2005-01-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,27.893939,1.098187
PTJPL,2005-02-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,53.277859,2.097554
PTJPL,2005-03-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,79.690127,3.137407
PTJPL,2005-04-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,79.636364,3.13529
PTJPL,2005-05-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,88.825024,3.497048
PTJPL,2005-06-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,64.900293,2.55513
PTJPL,2005-07-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,86.97654,3.424273
PTJPL,2005-08-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,81.603128,3.212722
PTJPL,2005-09-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,61.931574,2.438251
PTJPL,2005-10-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,40.559384,1.596826
PTJPL,2005-11-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,37.361437,1.470923
PTJPL,2005-12-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,3915,40.753257,1.604459
PTJPL,2006-01-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,40.931085,1.61146
PTJPL,2025-01-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,30.255376,1.191157
PTJPL,2025-02-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,36.980694,1.455933
PTJPL,2025-03-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,55.127566,2.170377
PTJPL,2025-04-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,82.580401,3.251197
PTJPL,2025-05-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,90.429863,3.560231
PTJPL,2025-06-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,89.700391,3.531511
PTJPL,2025-07-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,98.736315,3.887256
PTJPL,2025-08-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,102.55523,4.037607
PTJPL,2025-09-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,93.163734,3.667864
PTJPL,2025-10-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,57.532258,2.26505
PTJPL,2025-11-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,63.540811,2.501607
PTJPL,2025-12-01,4-015,4-015,TIERRA REJADA,TIERRA REJADA,4092,44.372678,1.746956
PTJPL,2003-10-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,46.148659,1.816876
PTJPL,2003-11-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,43.949031,1.730277
PTJPL,2003-12-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,22.858774,0.899952
PTJPL,2004-01-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,30.52721,1.201859
PTJPL,2004-02-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,29.174409,1.148599
PTJPL,2004-03-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,71.972657,2.833569
PTJPL,2004-04-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,89.578444,3.52671
PTJPL,2004-05-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,61.831431,2.434308
PTJPL,2004-06-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,47.720733,1.878769
PTJPL,2004-07-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,47.177329,1.857375
PTJPL,2004-08-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,47.40138,1.866196
PTJPL,2004-09-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,50.145739,1.974242
PTJPL,2004-10-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,41.705336,1.641942
PTJPL,2004-11-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,50.787629,1.999513
PTJPL,2004-12-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,30.68171,1.207941
PTJPL,2005-01-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,34.145739,1.34432
PTJPL,2005-02-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,56.183701,2.211957
PTJPL,2005-03-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,82.061587,3.230771
PTJPL,2005-04-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,93.814176,3.693471
PTJPL,2005-05-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,107.861428,4.246513
PTJPL,2005-06-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,75.690204,2.979929
PTJPL,2005-07-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,85.886647,3.381364
PTJPL,2005-08-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,67.583488,2.660767
PTJPL,2005-09-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,40.787629,1.605812
PTJPL,2005-10-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,25.312185,0.996543
PTJPL,2005-11-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,31.153703,1.226524
PTJPL,2005-12-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3755,41.533955,1.635195
PTJPL,2006-01-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,41.324927,1.626966
PTJPL,2025-01-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,18.721264,0.737058
PTJPL,2025-02-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,32.627555,1.284549
PTJPL,2025-03-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,58.492434,2.302852
PTJPL,2025-04-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,94.639766,3.725975
PTJPL,2025-05-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,98.269976,3.868897
PTJPL,2025-06-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,66.669498,2.624783
PTJPL,2025-07-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,58.786302,2.314421
PTJPL,2025-08-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,62.330236,2.453946
PTJPL,2025-09-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,50.678789,1.995228
PTJPL,2025-10-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,42.458986,1.671614
PTJPL,2025-11-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,61.415184,2.417921
PTJPL,2025-12-01,4-016,4-016,HIDDEN VALLEY,HIDDEN VALLEY,3767,47.044598,1.85215
PTJPL,2003-10-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,15.8,0.622047
PTJPL,2003-11-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,27.775,1.093504
PTJPL,2003-12-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,12.608333,0.496391
PTJPL,2004-01-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,22.625,0.890748
PTJPL,2004-02-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,20.783333,0.818241
PTJPL,2004-03-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,30.058333,1.183399
PTJPL,2004-04-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,33.866667,1.333333
PTJPL,2004-05-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,35.716667,1.406168
PTJPL,2004-06-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,22.775,0.896654
PTJPL,2004-07-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,17.883333,0.704068
PTJPL,2004-08-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,20.741667,0.816601
PTJPL,2004-09-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,11.691667,0.460302
PTJPL,2004-10-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,15.525,0.61122
PTJPL,2004-11-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,26.683333,1.050525
PTJPL,2004-12-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,23.083333,0.908793
PTJPL,2005-01-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,24.075,0.947835
PTJPL,2005-02-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,33.25,1.309055
PTJPL,2005-03-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,38.341667,1.509514
PTJPL,2005-04-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,50.475,1.987205
PTJPL,2005-05-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,62.208333,2.449147
PTJPL,2005-06-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,45.3,1.783465
PTJPL,2005-07-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,44.208333,1.740486
PTJPL,2005-08-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,31.241667,1.229987
PTJPL,2005-09-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,24.566667,0.967192
PTJPL,2005-10-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,26.891667,1.058727
PTJPL,2005-11-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,21.841667,0.859908
PTJPL,2005-12-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,25.1,0.988189
PTJPL,2006-01-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,18.908333,0.744423
PTJPL,2025-01-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,16.475,0.648622
PTJPL,2025-02-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,28.966667,1.14042
PTJPL,2025-03-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,30.9,1.216535
PTJPL,2025-04-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,38.625,1.520669
PTJPL,2025-05-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,51.716667,2.036089
PTJPL,2025-06-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,32.75,1.28937
PTJPL,2025-07-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,26.491667,1.042979
PTJPL,2025-08-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,26.641667,1.048885
PTJPL,2025-09-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,37.075,1.459646
PTJPL,2025-10-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,23.133333,0.910761
PTJPL,2025-11-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,29.058333,1.144029
PTJPL,2025-12-01,4-017,4-017,LOCKWOOD VALLEY,LOCKWOOD VALLEY,120,19.775,0.778543
PTJPL,2003-10-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2003-11-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2003-12-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2004-01-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2004-02-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2004-03-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2004-04-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2004-05-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2004-06-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2004-07-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2004-08-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2004-09-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2004-10-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2004-11-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2004-12-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2005-01-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2005-02-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2005-03-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2005-04-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2005-05-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2005-06-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2005-07-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2005-08-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2005-09-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2005-10-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2005-11-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2005-12-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2006-01-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2025-01-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2025-02-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2025-03-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2025-04-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2025-05-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2025-06-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2025-07-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2025-08-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2025-09-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2025-10-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2025-11-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2025-12-01,4-018,4-018,HUNGRY VALLEY,HUNGRY VALLEY,0,,
PTJPL,2003-10-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,89.833766,3.536762
PTJPL,2003-11-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,57.454545,2.26199
PTJPL,2003-12-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,35.394805,1.393496
PTJPL,2004-01-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,36.877922,1.451887
PTJPL,2004-02-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,32.797403,1.291236
PTJPL,2004-03-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,72.155844,2.840781
PTJPL,2004-04-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,82.820779,3.260661
PTJPL,2004-05-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,110.197403,4.33848
PTJPL,2004-06-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,101.94026,4.013396
PTJPL,2004-07-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,105.797403,4.165252
PTJPL,2004-08-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,113.187013,4.456182
PTJPL,2004-09-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,102.418182,4.032212
PTJPL,2004-10-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,69.462338,2.734738
PTJPL,2004-11-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,61.220779,2.410267
PTJPL,2004-12-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,32.353247,1.27375
PTJPL,2005-01-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,33.935065,1.336026
PTJPL,2005-02-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,50.155844,1.97464
PTJPL,2005-03-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,69.646753,2.741998
PTJPL,2005-04-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,87.719481,3.453523
PTJPL,2005-05-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,115.085714,4.530934
PTJPL,2005-06-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,102.241558,4.025258
PTJPL,2005-07-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,135.974026,5.353308
PTJPL,2005-08-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,116.062338,4.569383
PTJPL,2005-09-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,79.07013,3.112997
PTJPL,2005-10-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,50.18961,1.975969
PTJPL,2005-11-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,48.145455,1.89549
PTJPL,2005-12-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,57.472727,2.262706
PTJPL,2006-01-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,45.74026,1.800798
PTJPL,2025-01-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,38.41039,1.51222
PTJPL,2025-02-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,42.997403,1.692811
PTJPL,2025-03-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,56.906494,2.240413
PTJPL,2025-04-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,94.711688,3.728807
PTJPL,2025-05-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,108.602597,4.275693
PTJPL,2025-06-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,117.438961,4.623581
PTJPL,2025-07-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,117.81039,4.638204
PTJPL,2025-08-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,122.737662,4.832191
PTJPL,2025-09-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,90.654545,3.569077
PTJPL,2025-10-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,58.54026,2.304735
PTJPL,2025-11-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,68.158442,2.683403
PTJPL,2025-12-01,4-019,4-019,THOUSAND OAKS AREA,THOUSAND OAKS AREA,385,51.444156,2.02536
PTJPL,2003-10-01,4-020,4-020,RUSSELL VALLEY,RUSSELL VALLEY,131,77.870229,3.065757
PTJPL,2003-11-01,4-020,4-020,RUSSELL VALLEY,RUSSELL VALLEY,131,55.763359,2.195408
PTJPL,2003-12-01,4-020,4-020,RUSSELL VALLEY,RUSSELL VALLEY,131,34.274809,1.349402
PTJPL,2004-01-01,4-020,4-020,RUSSELL VALLEY,RUSSELL VALLEY,131,36.877863,1.451884
PTJPL,2004-02-01,4-020,4-020,RUSSELL VALLEY,RUSSELL VALLEY,131,31.748092,1.249925
PTJPL,2004-03-01,4-020,4-020,RUSSELL VALLEY,RUSSELL VALLEY,131,67.572519,2.660335
PTJPL,2004-04-01,4-020,4-020,RUSSELL VALLEY,RUSSELL VALLEY,131,88.931298,3.501232
PTJPL,2004-05-01,4-020,4-020,RUSSELL VALLEY,RUSSELL VALLEY,131,100.664122,3.963154
PTJPL,2004-06-01,4-020,4-020,RUSSELL VALLEY,RUSSELL VALLEY,131,94.442748,3.718218
PTJPL,2004-07-01,4-020,4-020,RUSSELL VALLEY,RUSSELL VALLEY,131,100.061069,3.939412
PTJPL,2004-08-01,4-020,4-020,RUSSELL VALLEY,RUSSELL VALLEY,131,103.129771,4.060227
PTJPL,2004-09-01,4-020,4-020,RUSSELL VALLEY,RUSSELL VALLEY,131,89.435115,3.521068
PTJPL,2004-10-01,4-020,4-020,RUSSELL VALLEY,RUSSELL VALLEY,131,69.740458,2.745687
PTJPL,2004-11-01,4-020,4-020,RUSSELL VALLEY,RUSSELL VALLEY,131,60.320611,2.374827
PTJPL,2004-12-01,4-020,4-020,RUSSELL VALLEY,RUSSELL VALLEY,131,33.145038,1.304923
PTJPL,2005-01-01,4-020,4-020,RUSSELL VALLEY,RUSSELL VALLEY,131,33.129771,1.304322
PTJPL,2005-02-01,4-020,4-020,RUSSELL VALLEY,RUSSELL VALLEY,131,53.717557,2.114864
PTJPL,2005-03-01,4-020,4-020,RUSSELL VALLEY,RUSSELL VALLEY,131,68.251908,2.687083
PTJPL,2005-04-01,4-020,4-020,RUSSELL VALLEY,RUSSELL VALLEY,131,89.977099,3.542405
PTJPL,2005-05-01,4-020,4-020,RUSSELL VALLEY,RUSSELL VALLEY,131,119.045802,4.686843
PTJPL,2005-06-01,4-020,4-020,RUSSELL VALLEY,RUSSELL VALLEY,131,97.091603,3.822504
PTJPL,2005-07-01,4-020,4-020,RUSSELL VALLEY,RUSSELL VALLEY,131,126.778626,4.991284
PTJPL,2005-08-01,4-020,4-020,RUSSELL VALLEY,RUSSELL VALLEY,131,109.396947,4.306966
PTJPL,2005-09-01,4-020,4-020,RUSSELL VALLEY,RUSSELL VALLEY,131,74.870229,2.947647
PTJPL,2005-10-01,4-020,4-020,RUSSELL VALLEY,RUSSELL VALLEY,131,47.572519,1.872934
PTJPL,2005-11-01,4-020,4-020,RUSSELL VALLEY,RUSSELL VALLEY,131,47.839695,1.883453
PTJPL,2005-12-01,4-020,4-020,RUSSELL VALLEY,RUSSELL VALLEY,116,52.37931,2.062178
PTJPL,2006-01-01,4-020,4-020,RUSSELL VALLEY,RUSSELL VALLEY,131,56.167939,2.211336
PTJPL,2025-01-01,4-020,4-020,RUSSELL VALLEY,RUSSELL VALLEY,131,38.091603,1.499669
PTJPL,2025-02-01,4-020,4-020,RUSSELL VALLEY,RUSSELL VALLEY,131,44.648855,1.757829
PTJPL,2025-03-01,4-020,4-020,RUSSELL VALLEY,RUSSELL VALLEY,131,58.648855,2.30901
