,NAME,area_acres,max_mask_area_acres,year_month,year,month,timestep,DISALEXI_ET_mean_in,EEMETRIC_ET_mean_in,ENSEMBLE_ET_mean_in,GEESEBAL_ET_mean_in,PTJPL_ET_mean_in,SIMS_ET_mean_in,SSEBOP_ET_mean_in,DISALEXI_ET_acre_ft,EEMETRIC_ET_acre_ft,ENSEMBLE_ET_acre_ft,GEESEBAL_ET_acre_ft,PTJPL_ET_acre_ft,SIMS_ET_acre_ft,SSEBOP_ET_acre_ft
8482,Orange,878385.82,3709.0,2009-04,2009,4.0,month,2.68,2.47,2.74,3.74,3.96,2.21,1.41,828.66,762.74,847.65,1154.77,1222.45,681.89,435.96
8483,Orange,878385.82,3709.0,2009-05,2009,5.0,month,3.59,3.39,3.45,5.42,4.25,2.24,1.35,1108.66,1049.3,1067.33,1673.88,1312.25,692.9,417.28
8484,Orange,878385.82,3709.0,2009-06,2009,6.0,month,3.02,3.4,3.22,4.81,3.72,2.52,1.63,933.16,1050.33,994.25,1487.03,1151.16,779.57,504.01
8485,Orange,878385.82,3709.0,2009-07,2009,7.0,month,4.01,4.22,4.11,5.43,4.76,3.31,2.17,1239.21,1304.04,1271.18,1677.94,1469.92,1022.05,670.82
8486,Orange,878385.82,3709.0,2009-08,2009,8.0,month,2.78,3.39,3.44,5.19,4.69,2.82,1.81,858.57,1046.76,1062.98,1604.22,1449.39,872.57,559.26
8487,Orange,878385.82,3709.0,2009-09,2009,9.0,month,1.99,2.59,2.46,3.23,3.22,2.33,1.53,616.43,801.41,761.11,997.69,996.68,720.75,471.67
8488,Orange,878385.82,3709.0,2009-10,2009,10.0,month,1.36,1.59,1.53,1.5,2.26,1.85,1.14,419.02,490.13,473.03,464.33,699.96,572.31,351.18
8489,Orange,878385.82,3709.0,2009-11,2009,11.0,month,0.66,1.34,1.05,0.81,1.65,1.33,0.86,202.7,413.89,323.88,249.27,510.49,412.03,264.82
8490,Orange,878385.82,3709.0,2009-12,2009,12.0,month,0.45,0.95,0.9,0.72,1.44,1.43,0.79,139.8,292.69,278.16,222.48,444.53,443.04,242.73
8491,Orange,878385.82,3709.0,2010-00,2010,,water_year,27.79,28.53,28.75,36.09,35.4,26.6,18.28,8589.81,8816.46,8890.11,11155.88,10940.54,8224.37,5640.95
8492,Orange,878385.82,3709.0,2010-01,2010,1.0,month,0.88,1.35,1.31,1.13,1.71,1.66,1.13,272.22,418.57,405.6,349.02,527.54,512.2,348.76
8493,Orange,878385.82,3709.0,2010-02,2010,2.0,month,1.6,1.37,1.6,1.49,1.77,1.91,1.5,494.82,423.4,495.94,461.16,547.39,590.78,463.4
8494,Orange,878385.82,3709.0,2010-03,2010,3.0,month,2.46,2.18,2.42,2.66,3.01,2.33,1.85,761.47,674.37,748.25,822.12,929.08,720.12,570.35
8495,Orange,878385.82,3709.0,2010-04,2010,4.0,month,3.04,2.73,3.04,3.83,3.6,2.75,1.79,940.87,844.77,939.51,1182.32,1112.28,851.05,551.93
8496,Orange,878385.82,3709.0,2010-05,2010,5.0,month,3.66,2.98,3.36,5.28,4.23,2.49,1.68,1131.71,920.24,1039.99,1631.73,1307.15,769.46,518.9
8497,Orange,878385.82,3709.0,2010-06,2010,6.0,month,3.55,3.51,3.55,5.54,4.36,2.59,1.73,1097.63,1084.9,1096.88,1713.31,1348.46,799.58,534.33
8498,Orange,878385.82,3709.0,2010-07,2010,7.0,month,4.44,3.86,3.85,5.39,4.08,3.0,2.1,1373.75,1192.85,1190.78,1666.94,1262.12,928.54,648.27
8499,Orange,878385.82,3709.0,2010-08,2010,8.0,month,3.57,3.77,3.56,4.2,4.2,3.04,2.15,1101.97,1164.01,1099.4,1299.43,1296.63,938.97,663.41
8500,Orange,878385.82,3709.0,2010-09,2010,9.0,month,2.12,2.9,2.58,3.54,3.09,2.22,1.56,653.85,896.64,798.69,1093.77,954.91,686.29,482.87
8501,Orange,878385.82,3709.0,2010-10,2010,10.0,month,1.33,1.9,1.63,1.58,1.8,2.33,1.25,411.71,586.66,503.97,489.78,557.31,718.82,386.5
8502,Orange,878385.82,3709.0,2010-11,2010,11.0,month,0.8,1.53,1.45,1.24,1.94,1.86,1.44,246.15,471.84,448.84,384.53,598.44,574.16,445.9
8503,Orange,878385.82,3709.0,2010-12,2010,12.0,month,0.72,1.18,1.14,0.95,1.51,1.54,1.07,223.57,364.28,351.07,294.46,467.93,475.68,329.59
8504,Orange,878385.82,3709.0,2011-00,2011,,water_year,28.42,27.48,29.59,38.64,36.16,28.52,19.67,8788.24,8493.2,9146.1,11949.42,11178.68,8809.91,6081.18
8505,Orange,878385.82,3709.0,2011-01,2011,1.0,month,1.22,1.62,1.6,1.53,1.75,1.7,1.76,378.43,499.55,494.92,472.02,541.74,526.35,544.73
8506,Orange,878385.82,3709.0,2011-02,2011,2.0,month,1.39,1.29,1.45,1.24,1.76,1.85,1.25,429.22,400.24,449.04,382.61,543.6,571.9,385.23
8507,Orange,878385.82,3709.0,2011-03,2011,3.0,month,2.75,2.11,2.56,2.9,3.31,2.42,1.65,849.02,650.92,791.38,895.68,1023.76,746.46,510.2
8508,Orange,878385.82,3709.0,2011-04,2011,4.0,month,3.11,2.22,2.64,3.29,2.99,2.27,1.7,962.17,687.34,815.25,1018.19,923.09,701.28,526.88
8509,Orange,878385.82,3709.0,2011-05,2011,5.0,month,3.22,2.41,3.1,5.02,3.91,2.87,1.65,995.32,745.08,958.37,1552.14,1208.32,885.9,509.37
8510,Orange,878385.82,3709.0,2011-06,2011,6.0,month,3.9,3.02,3.51,5.5,4.25,2.74,1.82,1204.55,934.52,1084.25,1700.96,1314.84,846.09,562.97
8511,Orange,878385.82,3709.0,2011-07,2011,7.0,month,4.13,4.12,4.21,6.76,4.97,3.52,2.44,1277.23,1273.45,1300.76,2089.51,1535.12,1088.26,754.91
8512,Orange,878385.82,3709.0,2011-08,2011,8.0,month,3.48,3.48,3.7,5.27,4.74,3.09,2.12,1076.94,1076.09,1145.0,1630.04,1465.82,954.45,655.55
8513,Orange,878385.82,3709.0,2011-09,2011,9.0,month,2.37,2.6,2.6,3.36,3.23,2.33,1.52,733.93,803.23,803.25,1039.5,998.71,720.56,469.35
8514,Orange,878385.82,3709.0,2011-10,2011,10.0,month,1.81,2.13,2.19,2.69,3.05,2.15,1.48,558.84,657.45,675.69,830.42,941.94,663.4,456.34
8515,Orange,878385.82,3709.0,2011-11,2011,11.0,month,1.01,1.44,1.37,1.11,1.85,1.98,1.16,310.94,443.99,422.54,341.7,572.22,611.42,358.64
8516,Orange,878385.82,3709.0,2011-12,2011,12.0,month,0.66,1.25,1.14,0.88,1.54,1.53,1.17,205.33,386.4,352.12,270.98,475.46,473.23,360.29
8517,Orange,878385.82,3709.0,2012-00,2012,,water_year,28.51,27.8,29.25,35.48,37.55,29.19,19.3,8811.3,8586.71,9039.06,10959.79,11604.38,9023.67,5962.4
8518,Orange,878385.82,3709.0,2012-01,2012,1.0,month,0.86,1.5,1.52,1.56,1.94,1.86,1.25,266.77,463.19,469.37,481.55,600.31,576.27,385.87
8519,Orange,878385.82,3709.0,2012-02,2012,2.0,month,1.35,1.3,1.53,1.42,2.19,1.87,1.31,418.37,400.42,473.23,437.67,676.06,576.99,403.93
8520,Orange,878385.82,3709.0,2012-03,2012,3.0,month,2.2,1.8,2.26,3.0,2.57,2.51,1.65,679.2,555.41,699.51,928.2,795.73,774.6,510.55
8521,Orange,878385.82,3709.0,2012-04,2012,4.0,month,3.38,2.39,2.85,3.76,3.24,2.95,1.84,1043.15,738.08,880.71,1162.62,1001.58,911.94,567.73
8522,Orange,878385.82,3709.0,2012-05,2012,5.0,month,3.46,2.48,3.12,4.63,4.37,2.62,1.67,1068.33,767.85,963.09,1430.73,1350.12,810.75,516.55
8523,Orange,878385.82,3709.0,2012-06,2012,6.0,month,3.4,3.41,3.46,5.51,4.4,2.91,1.96,1052.14,1052.74,1069.27,1702.27,1359.64,900.58,605.92
8524,Orange,878385.82,3709.0,2012-07,2012,7.0,month,3.74,3.96,3.79,5.0,4.51,3.09,2.0,1156.93,1223.37,1171.87,1546.32,1394.59,954.81,617.54
8525,Orange,878385.82,3709.0,2012-08,2012,8.0,month,4.09,3.47,3.46,3.3,4.51,3.06,2.06,1263.48,1073.16,1069.52,1018.97,1393.01,946.48,636.79
8526,Orange,878385.82,3709.0,2012-09,2012,9.0,month,2.55,2.67,2.56,2.62,3.38,2.66,1.75,787.82,824.65,792.14,808.36,1043.72,823.2,542.25
8527,Orange,878385.82,3709.0,2012-10,2012,10.0,month,1.33,1.88,1.65,1.42,2.43,2.05,1.25,410.1,581.92,508.73,440.05,750.78,632.7,385.34
8528,Orange,878385.82,3709.0,2012-11,2012,11.0,month,0.68,1.32,1.12,0.86,2.26,1.53,0.9,210.95,409.22,345.13,267.16,699.19,472.09,277.76
8529,Orange,878385.82,3709.0,2012-12,2012,12.0,month,0.65,1.17,1.06,0.56,1.48,1.71,0.95,202.34,361.31,327.49,174.16,458.23,528.02,293.39
8530,Orange,878385.82,3709.0,2013-00,2013,,water_year,24.72,28.26,28.42,34.97,37.19,28.02,18.25,7645.54,8737.21,8780.48,10813.22,11498.93,8656.58,5636.02
8531,Orange,878385.82,3709.0,2013-01,2013,1.0,month,0.86,1.4,1.4,1.16,1.89,1.93,1.48,267.09,434.0,431.48,357.97,585.07,596.21,456.8
8532,Orange,878385.82,3709.0,2013-02,2013,2.0,month,1.32,1.43,1.55,1.53,2.08,1.86,1.35,407.56,442.25,480.11,472.82,643.72,575.04,417.4
8533,Orange,878385.82,3709.0,2013-03,2013,3.0,month,1.98,2.09,2.26,2.82,2.79,2.28,1.54,611.96,647.35,696.98,871.81,860.86,705.38,475.91
8534,Orange,878385.82,3709.0,2013-04,2013,4.0,month,2.43,2.36,2.51,3.07,3.28,2.3,1.38,751.98,728.85,775.98,949.84,1014.62,709.53,426.34
8535,Orange,878385.82,3709.0,2013-05,2013,5.0,month,3.25,3.4,3.42,4.44,4.02,3.06,1.82,1005.3,1050.72,1057.91,1372.67,1244.02,945.45,563.41
8536,Orange,878385.82,3709.0,2013-06,2013,6.0,month,3.22,3.37,3.46,4.98,4.48,2.76,1.85,996.29,1042.04,1069.8,1538.02,1385.72,852.05,571.94
8537,Orange,878385.82,3709.0,2013-07,2013,7.0,month,3.27,3.71,3.52,5.04,4.01,2.92,1.93,1011.27,1145.32,1087.28,1558.38,1238.03,903.42,595.86
8538,Orange,878385.82,3709.0,2013-08,2013,8.0,month,3.45,3.57,3.67,5.07,4.54,3.01,2.1,1066.61,1103.44,1134.83,1567.37,1404.35,929.99,647.78
8539,Orange,878385.82,3709.0,2013-09,2013,9.0,month,2.28,2.56,2.8,4.02,3.93,2.61,1.7,704.09,790.79,864.76,1242.97,1214.34,806.7,524.09
8540,Orange,878385.82,3709.0,2013-10,2013,10.0,month,1.23,1.78,1.84,2.31,2.72,2.08,1.37,379.37,551.56,568.23,712.77,842.17,643.8,422.95
8541,Orange,878385.82,3709.0,2013-11,2013,11.0,month,0.66,1.32,1.19,1.05,1.61,1.67,1.08,204.98,409.36,366.58,325.72,497.48,517.39,333.61
8542,Orange,878385.82,3709.0,2013-12,2013,12.0,month,0.6,1.69,1.27,1.03,1.57,1.66,1.18,184.65,520.9,393.5,318.12,484.12,514.06,364.03
8543,Orange,878385.82,3709.0,2014-00,2014,,water_year,24.79,28.42,28.9,35.06,38.01,28.92,19.28,7668.34,8780.5,8932.31,10833.97,11747.57,8939.2,5958.83
8544,Orange,878385.82,3709.0,2014-01,2014,1.0,month,0.55,1.36,1.08,1.01,1.2,1.51,1.2,170.21,420.05,333.23,313.56,371.49,466.48,370.87
8545,Orange,878385.82,3709.0,2014-02,2014,2.0,month,1.01,1.32,1.43,1.78,2.33,1.54,0.89,311.35,407.07,442.8,551.26,719.28,476.48,275.27
8546,Orange,878385.82,3709.0,2014-03,2014,3.0,month,2.09,2.24,2.43,2.97,3.62,2.14,1.54,647.01,692.05,751.95,917.88,1119.61,660.55,476.53
8547,Orange,878385.82,3709.0,2014-04,2014,4.0,month,2.71,2.42,2.78,3.46,3.45,2.77,1.82,838.35,747.56,859.98,1070.67,1064.8,856.04,562.64
8548,Orange,878385.82,3709.0,2014-05,2014,5.0,month,2.62,3.42,3.42,4.73,4.16,3.07,2.1,811.31,1056.14,1055.86,1460.72,1285.69,947.34,650.02
8549,Orange,878385.82,3709.0,2014-06,2014,6.0,month,3.16,2.98,3.28,4.0,4.42,3.13,2.04,976.83,920.32,1013.52,1234.87,1367.53,968.3,630.55
8550,Orange,878385.82,3709.0,2014-07,2014,7.0,month,4.44,3.81,4.08,5.21,4.94,3.52,2.23,1373.65,1176.78,1260.19,1609.9,1527.3,1087.09,690.19
8551,Orange,878385.82,3709.0,2014-08,2014,8.0,month,3.27,3.27,3.39,4.05,4.58,3.23,2.06,1012.14,1010.36,1047.35,1250.46,1415.0,996.91,635.47
8552,Orange,878385.82,3709.0,2014-09,2014,9.0,month,2.45,2.81,2.71,3.46,3.41,2.6,1.77,758.49,868.35,839.12,1068.04,1053.1,804.76,546.7
8553,Orange,878385.82,3709.0,2014-10,2014,10.0,month,1.43,1.98,1.85,2.14,2.59,1.92,1.36,440.77,611.49,573.28,662.04,799.1,593.67,421.19
8554,Orange,878385.82,3709.0,2014-11,2014,11.0,month,0.66,1.1,1.1,0.91,1.54,1.7,1.14,203.8,339.07,341.1,280.81,474.93,524.25,351.32
8555,Orange,878385.82,3709.0,2014-12,2014,12.0,month,0.69,0.73,0.98,0.59,1.34,1.66,1.19,212.97,226.94,301.97,180.93,414.04,513.19,366.6
8556,Orange,878385.82,3709.0,2015-00,2015,,water_year,25.79,28.76,29.66,35.15,38.22,31.4,21.35,7963.95,8888.03,9166.34,10859.88,11812.62,9707.35,6596.22
8557,Orange,878385.82,3709.0,2015-01,2015,1.0,month,1.1,1.61,1.63,1.55,2.67,1.94,1.52,339.01,496.78,502.69,477.75,826.72,599.36,470.19
8558,Orange,878385.82,3709.0,2015-02,2015,2.0,month,1.42,1.56,1.52,1.26,1.72,1.99,1.51,437.74,481.25,469.94,389.4,531.81,614.47,465.88
8559,Orange,878385.82,3709.0,2015-03,2015,3.0,month,2.24,2.39,2.54,2.9,3.19,2.81,1.94,691.0,737.18,785.43,896.75,986.4,867.7,601.1
8560,Orange,878385.82,3709.0,2015-04,2015,4.0,month,2.57,2.71,2.76,3.22,3.68,2.68,1.77,793.46,839.05,853.53,995.22,1137.45,829.61,546.0
8561,Orange,878385.82,3709.0,2015-05,2015,5.0,month,3.13,2.57,3.08,3.95,4.13,2.94,1.68,966.41,795.25,952.22,1220.18,1276.95,909.59,520.71
8562,Orange,878385.82,3709.0,2015-06,2015,6.0,month,3.19,3.82,3.68,5.26,4.45,3.23,2.27,986.06,1182.04,1137.92,1624.73,1374.97,997.69,700.1
8563,Orange,878385.82,3709.0,2015-07,2015,7.0,month,3.07,3.51,3.6,4.76,4.63,3.6,2.2,948.13,1085.34,1112.23,1471.37,1431.16,1113.92,680.66
8564,Orange,878385.82,3709.0,2015-08,2015,8.0,month,3.52,3.66,3.77,4.93,4.5,3.49,2.44,1089.25,1130.06,1163.83,1523.7,1391.41,1079.21,753.11
8565,Orange,878385.82,3709.0,2015-09,2015,9.0,month,2.77,3.12,3.15,3.68,3.78,3.44,2.33,855.35,963.58,972.2,1137.0,1167.68,1064.69,719.36
8566,Orange,878385.82,3709.0,2015-10,2015,10.0,month,1.68,1.82,1.87,1.79,2.43,2.61,1.72,518.24,563.93,577.31,553.43,750.08,805.88,530.16
8567,Orange,878385.82,3709.0,2015-11,2015,11.0,month,0.58,1.35,1.12,0.75,1.77,1.74,1.19,180.0,418.26,346.06,232.6,545.85,539.12,367.97
8568,Orange,878385.82,3709.0,2015-12,2015,12.0,month,0.52,1.39,1.18,0.87,1.91,1.62,1.09,159.47,428.94,364.92,268.17,590.85,499.54,337.23
8569,Orange,878385.82,3709.0,2016-00,2016,,water_year,24.78,28.01,27.91,32.58,37.6,28.0,19.78,7652.56,8660.82,8622.87,10071.29,11617.94,8651.5,6115.04
8570,Orange,878385.82,3709.0,2016-01,2016,1.0,month,0.67,0.77,0.94,0.69,1.82,1.31,0.91,206.19,237.72,291.03,214.22,562.58,406.04,282.16
8571,Orange,878385.82,3709.0,2016-02,2016,2.0,month,1.46,1.67,1.65,1.2,1.75,2.25,1.88,450.1,514.98,510.23,371.47,540.87,696.53,581.12
8572,Orange,878385.82,3709.0,2016-03,2016,3.0,month,2.48,2.35,2.56,2.74,3.54,2.68,1.72,766.57,726.91,789.73,845.98,1093.3,827.0,532.9
8573,Orange,878385.82,3709.0,2016-04,2016,4.0,month,2.58,2.35,2.56,2.8,3.33,2.52,1.76,798.18,727.11,791.62,866.06,1029.29,778.27,543.7
8574,Orange,878385.82,3709.0,2016-05,2016,5.0,month,3.3,2.5,2.51,2.17,3.41,2.34,1.57,1018.48,773.41,775.01,670.4,1053.89,724.07,485.66
8575,Orange,878385.82,3709.0,2016-06,2016,6.0,month,3.68,3.62,3.69,5.17,4.62,2.82,2.03,1136.71,1119.86,1139.48,1597.16,1427.43,871.13,627.11
8576,Orange,878385.82,3709.0,2016-07,2016,7.0,month,3.14,4.13,3.91,5.82,5.15,3.11,2.27,968.97,1275.78,1207.68,1800.26,1591.58,960.98,701.41
8577,Orange,878385.82,3709.0,2016-08,2016,8.0,month,3.02,3.46,3.47,5.18,4.71,2.79,1.99,933.3,1070.17,1073.57,1601.52,1455.8,860.97,614.48
8578,Orange,878385.82,3709.0,2016-09,2016,9.0,month,1.67,2.6,2.45,3.4,3.16,2.21,1.65,516.35,803.75,756.23,1050.02,976.42,681.97,511.14
8579,Orange,878385.82,3709.0,2016-10,2016,10.0,month,1.12,1.82,1.75,2.1,2.43,1.92,1.21,346.51,561.3,540.3,648.84,752.22,593.29,373.43
8580,Orange,878385.82,3709.0,2016-11,2016,11.0,month,0.77,1.51,1.44,1.37,2.35,1.75,1.31,237.28,466.05,444.18,423.53,726.78,541.48,404.87
8581,Orange,878385.82,3709.0,2016-12,2016,12.0,month,0.89,1.25,1.34,1.04,2.03,1.58,1.41,275.49,386.35,412.72,322.75,628.32,487.33,434.72
8582,Orange,878385.82,3709.0,2017-00,2017,,water_year,27.68,31.06,31.56,41.11,40.32,29.51,22.18,8553.11,9601.18,9755.75,12711.35,12467.13,9119.37,6858.08
8583,Orange,878385.82,3709.0,2017-01,2017,1.0,month,1.04,0.92,1.25,0.99,1.97,1.87,1.23,320.42,283.12,386.31,306.05,607.34,576.66,380.22
8584,Orange,878385.82,3709.0,2017-02,2017,2.0,month,1.26,1.52,1.64,1.92,2.04,1.82,1.36,388.99,470.5,506.19,593.63,631.82,562.4,420.57
8585,Orange,878385.82,3709.0,2017-03,2017,3.0,month,2.8,2.59,2.79,3.35,3.16,2.44,2.23,865.33,801.32,863.5,1035.53,977.86,754.87,690.25
8586,Orange,878385.82,3709.0,2017-04,2017,4.0,month,3.19,2.95,3.12,4.29,3.88,2.55,1.85,987.36,911.27,965.25,1326.95,1198.04,787.88,570.28
8587,Orange,878385.82,3709.0,2017-05,2017,5.0,month,3.17,2.91,3.12,4.23,4.09,2.71,1.93,978.84,898.61,965.3,1308.22,1264.73,837.82,597.6
8588,Orange,878385.82,3709.0,2017-06,2017,6.0,month,3.58,3.83,3.81,5.72,4.4,3.21,2.44,1106.92,1184.12,1177.04,1767.9,1360.62,992.57,755.09
8589,Orange,878385.82,3709.0,2017-07,2017,7.0,month,4.28,4.54,4.42,6.36,4.93,3.71,2.73,1321.94,1404.74,1367.19,1967.03,1523.19,1147.58,844.62
8590,Orange,878385.82,3709.0,2017-08,2017,8.0,month,3.12,3.8,3.78,5.78,4.98,3.21,2.43,964.4,1175.55,1168.22,1786.3,1540.28,990.62,751.59
8591,Orange,878385.82,3709.0,2017-09,2017,9.0,month,2.46,3.42,3.1,3.96,4.06,2.74,2.05,759.63,1058.25,959.55,1224.62,1255.93,846.87,634.84
8592,Orange,878385.82,3709.0,2017-10,2017,10.0,month,1.25,2.17,1.88,1.81,2.22,2.18,1.81,386.35,669.43,581.56,558.79,687.67,674.0,560.87
8593,Orange,878385.82,3709.0,2017-11,2017,11.0,month,0.71,1.33,1.21,1.21,2.09,1.26,1.09,218.47,411.15,372.74,372.68,644.65,388.24,337.55
8594,Orange,878385.82,3709.0,2017-12,2017,12.0,month,0.44,1.41,1.19,0.99,2.1,1.45,1.13,136.36,435.27,366.7,305.16,649.43,447.63,350.16
8595,Orange,878385.82,3709.0,2018-00,2018,,water_year,23.6,30.5,28.93,36.29,37.8,27.09,19.48,7294.33,9421.21,8943.44,11213.07,11682.13,8373.3,6018.45
8596,Orange,878385.82,3709.0,2018-01,2018,1.0,month,0.78,1.33,1.28,1.12,2.03,1.63,1.34,240.15,409.61,395.34,345.84,627.73,503.81,413.77
8597,Orange,878385.82,3709.0,2018-02,2018,2.0,month,1.0,1.5,1.45,1.46,2.04,1.69,1.19,310.21,463.84,449.52,451.4,629.79,522.93,366.96
8598,Orange,878385.82,3709.0,2018-03,2018,3.0,month,1.81,2.14,2.34,2.77,3.39,2.7,1.7,559.23,659.87,724.74,857.15,1047.9,833.78,524.75
8599,Orange,878385.82,3709.0,2018-04,2018,4.0,month,2.73,2.85,2.75,3.46,3.38,2.31,1.7,843.57,881.36,851.03,1069.65,1044.53,715.12,524.09
8600,Orange,878385.82,3709.0,2018-05,2018,5.0,month,2.68,2.73,2.81,3.96,3.37,2.37,1.6,829.86,844.01,868.79,1224.58,1040.62,733.06,495.06
8601,Orange,878385.82,3709.0,2018-06,2018,6.0,month,3.0,3.77,3.62,5.67,4.63,2.83,1.98,926.81,1165.71,1120.18,1751.19,1429.96,873.31,610.55
8602,Orange,878385.82,3709.0,2018-07,2018,7.0,month,3.96,4.62,4.15,5.28,4.47,3.41,2.3,1222.68,1427.37,1281.27,1630.47,1382.41,1053.35,711.43
8603,Orange,878385.82,3709.0,2018-08,2018,8.0,month,3.3,3.72,3.62,5.24,4.62,2.96,1.99,1020.49,1148.34,1119.96,1620.11,1429.44,916.07,614.07
8604,Orange,878385.82,3709.0,2018-09,2018,9.0,month,1.94,2.93,2.63,3.32,3.46,2.3,1.65,600.15,905.25,811.61,1026.05,1068.0,712.0,509.19
8605,Orange,878385.82,3709.0,2018-10,2018,10.0,month,1.29,1.84,1.7,1.56,2.48,2.16,1.45,398.11,568.15,525.59,482.02,767.79,667.62,447.16
8606,Orange,878385.82,3709.0,2018-11,2018,11.0,month,0.68,1.1,1.09,0.7,1.95,1.58,1.03,209.25,339.7,335.81,217.78,601.3,488.8,319.64
8607,Orange,878385.82,3709.0,2018-12,2018,12.0,month,0.77,1.07,1.06,0.8,1.61,1.28,1.05,237.27,331.39,328.56,247.42,496.93,394.16,323.9
8608,Orange,878385.82,3709.0,2019-00,2019,,water_year,27.0,27.36,29.31,35.89,37.59,29.14,20.62,8340.23,8458.12,9057.54,11094.85,11619.06,9008.09,6367.05
8609,Orange,878385.82,3709.0,2019-01,2019,1.0,month,1.06,1.25,1.38,0.79,1.57,1.86,1.72,326.68,387.12,425.49,245.41,484.87,575.43,530.68
8610,Orange,878385.82,3709.0,2019-02,2019,2.0,month,1.44,0.93,1.49,1.2,1.77,2.01,1.44,444.06,288.49,460.54,371.53,547.98,621.69,444.9
8611,Orange,878385.82,3709.0,2019-03,2019,3.0,month,2.36,1.82,2.44,3.02,3.16,2.53,1.79,730.79,561.13,755.38,934.78,976.83,781.37,551.87
8612,Orange,878385.82,3709.0,2019-04,2019,4.0,month,2.74,2.46,2.68,3.52,3.41,2.28,1.59,846.07,759.33,826.95,1088.24,1053.47,703.19,491.43
8613,Orange,878385.82,3709.0,2019-05,2019,5.0,month,3.1,2.62,3.02,4.14,3.75,2.83,1.65,956.69,810.85,934.33,1278.28,1158.11,875.78,508.69
8614,Orange,878385.82,3709.0,2019-06,2019,6.0,month,3.46,3.06,3.31,4.86,4.32,2.69,1.88,1069.1,945.14,1021.58,1500.98,1336.34,832.21,579.78
8615,Orange,878385.82,3709.0,2019-07,2019,7.0,month,3.95,4.3,4.28,6.41,5.1,3.63,2.58,1222.09,1329.35,1321.64,1979.67,1576.31,1122.68,796.77
8616,Orange,878385.82,3709.0,2019-08,2019,8.0,month,3.57,4.01,3.97,5.55,4.81,3.48,2.47,1102.41,1239.81,1227.93,1715.22,1487.36,1075.32,762.87
8617,Orange,878385.82,3709.0,2019-09,2019,9.0,month,2.58,2.9,2.89,3.34,3.66,2.81,1.97,797.71,897.66,893.74,1033.52,1131.77,869.84,609.36
8618,Orange,878385.82,3709.0,2019-10,2019,10.0,month,1.49,2.01,1.91,1.5,2.69,2.54,1.8,461.46,622.17,589.96,462.55,831.74,784.88,557.83
8619,Orange,878385.82,3709.0,2019-11,2019,11.0,month,0.88,1.31,1.29,1.17,2.39,1.61,1.16,271.62,405.93,399.62,362.96,738.14,496.45,358.69
8620,Orange,878385.82,3709.0,2019-12,2019,12.0,month,0.85,0.59,1.12,0.92,1.65,1.67,1.32,261.31,180.95,346.16,283.08,509.93,517.05,407.01
8621,Orange,878385.82,3709.0,2020-00,2020,,water_year,29.53,29.85,31.11,37.32,38.06,30.12,22.65,9125.78,9229.33,9611.11,11534.28,11760.68,9309.96,6998.66
8622,Orange,878385.82,3709.0,2020-01,2020,1.0,month,1.26,1.47,1.6,1.58,2.1,1.5,1.57,388.67,453.34,494.64,489.0,647.88,463.83,485.41
8623,Orange,878385.82,3709.0,2020-02,2020,2.0,month,1.58,2.0,1.91,1.85,1.99,2.13,1.92,488.85,618.32,589.25,572.65,613.72,657.9,592.64
8624,Orange,878385.82,3709.0,2020-03,2020,3.0,month,2.16,1.77,2.35,2.63,2.89,2.74,1.71,668.76,547.17,725.84,812.77,893.8,847.93,527.4
8625,Orange,878385.82,3709.0,2020-04,2020,4.0,month,3.35,2.35,2.93,3.84,3.28,2.68,2.13,1035.2,727.01,904.64,1186.58,1012.5,829.0,658.09
8626,Orange,878385.82,3709.0,2020-05,2020,5.0,month,3.95,3.43,3.64,5.14,4.62,2.77,1.96,1220.12,1059.76,1123.56,1589.1,1426.98,857.49,604.78
8627,Orange,878385.82,3709.0,2020-06,2020,6.0,month,3.08,3.16,3.11,3.95,3.22,2.99,2.02,950.89,977.64,959.74,1221.08,996.57,925.04,624.6
8628,Orange,878385.82,3709.0,2020-07,2020,7.0,month,3.84,4.15,4.06,5.85,4.8,3.42,2.49,1188.12,1283.59,1256.08,1808.92,1484.56,1056.07,768.98
8629,Orange,878385.82,3709.0,2020-08,2020,8.0,month,4.17,4.22,4.12,5.27,4.89,3.39,2.52,1289.39,1304.25,1272.41,1628.18,1511.27,1046.52,779.18
8630,Orange,878385.82,3709.0,2020-09,2020,9.0,month,2.92,3.39,3.07,3.62,3.54,2.68,2.05,901.39,1049.2,949.21,1117.41,1093.59,827.8,634.05
8631,Orange,878385.82,3709.0,2020-10,2020,10.0,month,1.58,2.0,1.88,1.84,2.77,2.05,1.54,489.09,616.66,580.31,567.53,855.05,632.81,475.52
8632,Orange,878385.82,3709.0,2020-11,2020,11.0,month,0.65,1.21,1.22,1.22,2.11,1.44,0.96,202.13,375.44,376.3,376.91,651.15,444.99,298.24
8633,Orange,878385.82,3709.0,2020-12,2020,12.0,month,0.37,0.92,0.93,0.64,1.96,1.41,0.92,114.75,285.39,288.4,197.91,606.43,436.38,282.8
8634,Orange,878385.82,3709.0,2021-00,2021,,water_year,24.5,29.95,29.15,38.91,38.97,26.15,19.33,7577.01,9260.57,9008.21,12021.51,12042.11,8081.25,5972.41
8635,Orange,878385.82,3709.0,2021-01,2021,1.0,month,0.88,1.07,1.17,0.99,1.66,1.54,1.27,272.08,331.9,363.14,305.15,512.13,475.98,393.07
